Date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,is_holiday,month,year,time_idx
2022-07-15,2,3818.0,0,medium,150000.0,1,0,7,2022,560
2022-07-16,2,4126.0,0,medium,150000.0,1,0,7,2022,561
2022-07-17,2,3940.0,0,medium,150000.0,1,0,7,2022,562
2022-07-18,2,2783.0,0,medium,150000.0,0,0,7,2022,563
2022-07-19,2,2688.0,0,medium,150000.0,0,0,7,2022,564
2022-07-20,2,2694.0,0,medium,150000.0,0,0,7,2022,565
2022-07-21,2,2832.0,0,medium,150000.0,0,0,7,2022,566
2022-07-22,2,3864.0,0,medium,150000.0,1,0,7,2022,567
2022-07-23,2,4131.0,0,medium,150000.0,1,0,7,2022,568
2022-07-24,2,4071.0,0,medium,150000.0,1,0,7,2022,569
2022-07-25,2,2513.0,0,medium,150000.0,0,0,7,2022,570
2022-07-26,2,2646.0,0,medium,150000.0,0,0,7,2022,571
2022-07-27,2,2810.0,0,medium,150000.0,0,0,7,2022,572
2022-07-28,2,2679.0,0,medium,150000.0,0,0,7,2022,573
2022-07-29,2,3852.0,0,medium,150000.0,1,0,7,2022,574
2022-07-30,2,4096.0,0,medium,150000.0,1,0,7,2022,575
2022-07-31,2,3671.0,0,medium,150000.0,1,0,7,2022,576
2022-08-01,2,3010.0,0,medium,150000.0,0,0,8,2022,577
2022-08-02,2,2660.0,0,medium,150000.0,0,0,8,2022,578
2022-08-03,2,2809.0,0,medium,150000.0,0,0,8,2022,579
2022-08-04,2,2955.0,0,medium,150000.0,0,0,8,2022,580
2022-08-05,2,3942.0,0,medium,150000.0,1,0,8,2022,581
2022-08-06,2,3817.0,0,medium,150000.0,1,0,8,2022,582
2022-08-07,2,4073.0,0,medium,150000.0,1,0,8,2022,583
2022-08-08,2,2709.0,0,medium,150000.0,0,0,8,2022,584
2022-08-09,2,3018.0,0,medium,150000.0,0,0,8,2022,585
2022-08-10,2,2924.0,0,medium,150000.0,0,0,8,2022,586
2022-08-11,2,2653.0,0,medium,150000.0,0,0,8,2022,587
2022-08-12,2,3937.0,0,medium,150000.0,1,0,8,2022,588
2022-08-13,2,4161.0,0,medium,150000.0,1,0,8,2022,589
2022-08-14,2,4286.0,0,medium,150000.0,1,0,8,2022,590
2022-08-15,2,2751.0,0,medium,150000.0,0,0,8,2022,591
2022-08-16,2,2708.0,0,medium,150000.0,0,0,8,2022,592
2022-08-17,2,2673.0,0,medium,150000.0,0,0,8,2022,593
2022-08-18,2,2989.0,0,medium,150000.0,0,0,8,2022,594
2022-08-19,2,3713.0,0,medium,150000.0,1,0,8,2022,595
2022-08-20,2,4422.0,0,medium,150000.0,1,0,8,2022,596
2022-08-21,2,3821.0,0,medium,150000.0,1,0,8,2022,597
2022-08-22,2,2958.0,0,medium,150000.0,0,1,8,2022,598
2022-08-23,2,2582.0,0,medium,150000.0,0,0,8,2022,599
2022-08-24,2,2437.0,0,medium,150000.0,0,0,8,2022,600
2022-08-25,2,2738.0,0,medium,150000.0,0,0,8,2022,601
2022-08-26,2,4038.0,0,medium,150000.0,1,0,8,2022,602
2022-08-27,2,4234.0,0,medium,150000.0,1,0,8,2022,603
2022-08-28,2,3692.0,0,medium,150000.0,1,0,8,2022,604
2022-08-29,2,2883.0,0,medium,150000.0,0,0,8,2022,605
2022-08-30,2,2400.0,0,medium,150000.0,0,0,8,2022,606
2022-08-31,2,2696.0,0,medium,150000.0,0,0,8,2022,607
2022-09-01,2,2614.0,0,medium,150000.0,0,0,9,2022,608
2022-09-02,2,4123.0,0,medium,150000.0,1,0,9,2022,609
2022-09-03,2,4113.0,0,medium,150000.0,1,0,9,2022,610
2022-09-04,2,4020.0,0,medium,150000.0,1,0,9,2022,611
2022-09-05,2,3325.0,0,medium,150000.0,0,0,9,2022,612
2022-09-06,2,2558.0,0,medium,150000.0,0,0,9,2022,613
2022-09-07,2,2962.0,0,medium,150000.0,0,0,9,2022,614
2022-09-08,2,3005.0,0,medium,150000.0,0,0,9,2022,615
2022-09-09,2,3932.0,0,medium,150000.0,1,0,9,2022,616
2022-09-10,2,3903.0,0,medium,150000.0,1,0,9,2022,617
2022-09-11,2,4014.0,0,medium,150000.0,1,0,9,2022,618
2022-09-12,2,2623.0,0,medium,150000.0,0,0,9,2022,619
2022-09-13,2,2804.0,0,medium,150000.0,0,0,9,2022,620
2022-09-14,2,2795.0,0,medium,150000.0,0,0,9,2022,621
2022-09-15,2,2762.0,0,medium,150000.0,0,0,9,2022,622
2022-09-16,2,4264.0,0,medium,150000.0,1,0,9,2022,623
2022-09-17,2,4133.0,0,medium,150000.0,1,0,9,2022,624
2022-09-18,2,3956.0,0,medium,150000.0,1,0,9,2022,625
2022-09-19,2,2601.0,0,medium,150000.0,0,0,9,2022,626
2022-09-20,2,2751.0,0,medium,150000.0,0,0,9,2022,627
2022-09-21,2,2693.0,0,medium,150000.0,0,0,9,2022,628
2022-09-22,2,3038.0,0,medium,150000.0,0,0,9,2022,629
2022-09-23,2,4168.0,0,medium,150000.0,1,0,9,2022,630
2022-09-24,2,4072.0,0,medium,150000.0,1,0,9,2022,631
2022-09-25,2,3828.0,0,medium,150000.0,1,0,9,2022,632
2022-09-26,2,2993.0,0,medium,150000.0,0,0,9,2022,633
2022-09-27,2,2993.0,0,medium,150000.0,0,0,9,2022,634
2022-09-28,2,2543.0,0,medium,150000.0,0,0,9,2022,635
2022-09-29,2,2730.0,0,medium,150000.0,0,0,9,2022,636
2022-09-30,2,3917.0,0,medium,150000.0,1,0,9,2022,637
2022-10-01,2,3920.0,0,medium,150000.0,1,0,10,2022,638
2022-10-02,2,3970.0,0,medium,150000.0,1,0,10,2022,639
2022-10-03,2,2695.0,0,medium,150000.0,0,0,10,2022,640
2022-10-04,2,3222.0,0,medium,150000.0,0,0,10,2022,641
2022-10-05,2,2782.0,0,medium,150000.0,0,0,10,2022,642
2022-10-06,2,2944.0,0,medium,150000.0,0,0,10,2022,643
2022-10-07,2,3533.0,0,medium,150000.0,1,0,10,2022,644
2022-10-08,2,4250.0,0,medium,150000.0,1,0,10,2022,645
2022-10-09,2,3596.0,0,medium,150000.0,1,0,10,2022,646
2022-10-10,2,3050.0,0,medium,150000.0,0,0,10,2022,647
2022-10-11,2,2789.0,0,medium,150000.0,0,0,10,2022,648
2022-10-12,2,2653.0,0,medium,150000.0,0,0,10,2022,649
2022-10-13,2,3104.0,0,medium,150000.0,0,0,10,2022,650
2022-10-14,2,4143.0,0,medium,150000.0,1,0,10,2022,651
2022-10-15,2,3759.0,0,medium,150000.0,1,0,10,2022,652
2022-10-16,2,4326.0,0,medium,150000.0,1,0,10,2022,653
2022-10-17,2,2756.0,0,medium,150000.0,0,0,10,2022,654
2022-10-18,2,2872.0,0,medium,150000.0,0,0,10,2022,655
2022-10-19,2,3150.0,0,medium,150000.0,0,0,10,2022,656
2022-10-20,2,2555.0,0,medium,150000.0,0,0,10,2022,657
2022-10-21,2,3980.0,0,medium,150000.0,1,0,10,2022,658
2022-10-22,2,4291.0,0,medium,150000.0,1,0,10,2022,659
2022-10-23,2,4024.0,0,medium,150000.0,1,0,10,2022,660
2022-10-24,2,2967.0,0,medium,150000.0,0,0,10,2022,661
2022-10-25,2,2729.0,0,medium,150000.0,0,0,10,2022,662
2022-10-26,2,2859.0,0,medium,150000.0,0,0,10,2022,663
2022-10-27,2,3049.0,0,medium,150000.0,0,0,10,2022,664
2022-10-28,2,3912.0,0,medium,150000.0,1,0,10,2022,665
2022-10-29,2,3943.0,0,medium,150000.0,1,0,10,2022,666
2022-10-30,2,4045.0,0,medium,150000.0,1,0,10,2022,667
2022-10-31,2,2682.0,0,medium,150000.0,0,0,10,2022,668
2022-11-01,2,3886.0,0,medium,150000.0,0,0,11,2022,669
2022-11-02,2,3940.0,0,medium,150000.0,0,0,11,2022,670
2022-11-03,2,4389.0,0,medium,150000.0,0,0,11,2022,671
2022-11-04,2,8184.0,0,medium,150000.0,1,0,11,2022,672
2022-11-05,2,5881.0,0,medium,150000.0,1,0,11,2022,673
2022-11-06,2,6193.0,0,medium,150000.0,1,0,11,2022,674
2022-11-07,2,3900.0,0,medium,150000.0,0,0,11,2022,675
2022-11-08,2,4427.0,0,medium,150000.0,0,0,11,2022,676
2022-11-09,2,5449.0,0,medium,150000.0,0,0,11,2022,677
2022-11-10,2,4183.0,0,medium,150000.0,0,0,11,2022,678
2022-11-11,2,6351.0,0,medium,150000.0,1,0,11,2022,679
2022-11-12,2,7373.0,0,medium,150000.0,1,0,11,2022,680
2022-11-13,2,6193.0,0,medium,150000.0,1,0,11,2022,681
2022-11-14,2,4666.0,0,medium,150000.0,0,0,11,2022,682
2022-11-15,2,4407.0,0,medium,150000.0,0,0,11,2022,683
2022-11-16,2,4622.0,0,medium,150000.0,0,0,11,2022,684
2022-11-17,2,3936.0,0,medium,150000.0,0,0,11,2022,685
2022-11-18,2,7019.0,0,medium,150000.0,1,0,11,2022,686
2022-11-19,2,5275.0,0,medium,150000.0,1,0,11,2022,687
2022-11-20,2,6384.0,0,medium,150000.0,1,0,11,2022,688
2022-11-21,2,5131.0,0,medium,150000.0,0,0,11,2022,689
2022-11-22,2,4229.0,0,medium,150000.0,0,0,11,2022,690
2022-11-23,2,4167.0,0,medium,150000.0,0,0,11,2022,691
2022-11-24,2,4625.0,0,medium,150000.0,0,0,11,2022,692
2022-11-25,2,6266.0,0,medium,150000.0,1,0,11,2022,693
2022-11-26,2,6639.0,0,medium,150000.0,1,0,11,2022,694
2022-11-27,2,6257.0,0,medium,150000.0,1,0,11,2022,695
2022-11-28,2,4137.0,0,medium,150000.0,0,0,11,2022,696
2022-11-29,2,4348.0,0,medium,150000.0,0,0,11,2022,697
2022-11-30,2,5039.0,0,medium,150000.0,0,0,11,2022,698
2022-12-01,2,3972.0,0,medium,150000.0,0,0,12,2022,699
2022-12-02,2,6492.0,0,medium,150000.0,1,0,12,2022,700
2022-12-03,2,6378.0,0,medium,150000.0,1,0,12,2022,701
2022-12-04,2,6917.0,0,medium,150000.0,1,0,12,2022,702
2022-12-05,2,4083.0,0,medium,150000.0,0,0,12,2022,703
2022-12-06,2,5539.0,0,medium,150000.0,0,0,12,2022,704
2022-12-07,2,5617.0,0,medium,150000.0,0,0,12,2022,705
2022-12-08,2,4150.0,0,medium,150000.0,0,0,12,2022,706
2022-12-09,2,6115.0,0,medium,150000.0,1,0,12,2022,707
2022-12-10,2,6219.0,0,medium,150000.0,1,0,12,2022,708
2022-12-11,2,6231.0,0,medium,150000.0,1,0,12,2022,709
2022-12-12,2,4077.0,0,medium,150000.0,0,0,12,2022,710
2022-12-13,2,4925.0,0,medium,150000.0,0,0,12,2022,711
2022-12-14,2,4330.0,0,medium,150000.0,0,0,12,2022,712
2022-12-15,2,4145.0,0,medium,150000.0,0,0,12,2022,713
2022-12-16,2,6885.0,0,medium,150000.0,1,0,12,2022,714
2022-12-17,2,5628.0,0,medium,150000.0,1,0,12,2022,715
2022-12-18,2,6258.0,0,medium,150000.0,1,0,12,2022,716
2022-12-19,2,4420.0,0,medium,150000.0,0,0,12,2022,717
2022-12-20,2,5004.0,0,medium,150000.0,0,0,12,2022,718
2022-12-21,2,4357.0,0,medium,150000.0,0,0,12,2022,719
2022-12-22,2,4493.0,0,medium,150000.0,0,0,12,2022,720
2022-12-23,2,5950.0,0,medium,150000.0,1,0,12,2022,721
2022-12-24,2,5858.0,0,medium,150000.0,1,0,12,2022,722
2022-12-25,2,5342.0,0,medium,150000.0,1,0,12,2022,723
2022-12-26,2,4062.0,0,medium,150000.0,0,0,12,2022,724
2022-12-27,2,3728.0,0,medium,150000.0,0,0,12,2022,725
2022-12-28,2,4589.0,0,medium,150000.0,0,0,12,2022,726
2022-12-29,2,4115.0,0,medium,150000.0,0,0,12,2022,727
2022-12-30,2,7606.0,0,medium,150000.0,1,0,12,2022,728
2022-12-31,2,5869.0,0,medium,150000.0,1,0,12,2022,729
2023-01-01,2,4033.0,0,medium,150000.0,1,0,1,2023,730
2023-01-02,2,2935.0,0,medium,150000.0,0,0,1,2023,731
2023-01-03,2,2892.0,0,medium,150000.0,0,0,1,2023,732
2023-01-04,2,2842.0,0,medium,150000.0,0,0,1,2023,733
2023-01-05,2,2926.0,0,medium,150000.0,0,0,1,2023,734
2023-01-06,2,3920.0,0,medium,150000.0,1,0,1,2023,735
2023-01-07,2,3930.0,0,medium,150000.0,1,0,1,2023,736
2023-01-08,2,4005.0,0,medium,150000.0,1,0,1,2023,737
2023-01-09,2,3163.0,0,medium,150000.0,0,0,1,2023,738
2023-01-10,2,2544.0,0,medium,150000.0,0,0,1,2023,739
2023-01-11,2,2928.0,0,medium,150000.0,0,0,1,2023,740
2023-01-12,2,2640.0,0,medium,150000.0,0,0,1,2023,741
2023-01-13,2,4217.0,0,medium,150000.0,1,0,1,2023,742
2023-01-14,2,3956.0,0,medium,150000.0,1,0,1,2023,743
2023-01-15,2,3834.0,0,medium,150000.0,1,0,1,2023,744
2023-01-16,2,3036.0,0,medium,150000.0,0,0,1,2023,745
2023-01-17,2,2654.0,0,medium,150000.0,0,0,1,2023,746
2023-01-18,2,3048.0,0,medium,150000.0,0,0,1,2023,747
2023-01-19,2,2923.0,0,medium,150000.0,0,0,1,2023,748
2023-01-20,2,4144.0,0,medium,150000.0,1,0,1,2023,749
2023-01-21,2,4296.0,0,medium,150000.0,1,0,1,2023,750
2023-01-22,2,3781.0,0,medium,150000.0,1,0,1,2023,751
2023-01-23,2,3094.0,0,medium,150000.0,0,0,1,2023,752
2023-01-24,2,2945.0,0,medium,150000.0,0,0,1,2023,753
2023-01-25,2,2511.0,0,medium,150000.0,0,0,1,2023,754
2023-01-26,2,3050.0,0,medium,150000.0,0,0,1,2023,755
2023-01-27,2,4225.0,0,medium,150000.0,1,0,1,2023,756
2023-01-28,2,4415.0,0,medium,150000.0,1,0,1,2023,757
2023-01-29,2,3812.0,0,medium,150000.0,1,0,1,2023,758
2023-01-30,2,2999.0,0,medium,150000.0,0,0,1,2023,759
2023-01-31,2,2776.0,0,medium,150000.0,0,0,1,2023,760
2023-02-01,2,2899.0,0,medium,150000.0,0,0,2,2023,761
2023-02-02,2,2706.0,0,medium,150000.0,0,0,2,2023,762
2023-02-03,2,3859.0,0,medium,150000.0,1,0,2,2023,763
2023-02-04,2,4201.0,0,medium,150000.0,1,0,2,2023,764
2023-02-05,2,4219.0,0,medium,150000.0,1,0,2,2023,765
2023-02-06,2,2805.0,0,medium,150000.0,0,0,2,2023,766
2023-02-07,2,3030.0,0,medium,150000.0,0,0,2,2023,767
2023-02-08,2,2823.0,0,medium,150000.0,0,0,2,2023,768
2023-02-09,2,2758.0,0,medium,150000.0,0,0,2,2023,769
2023-02-10,2,4058.0,0,medium,150000.0,1,0,2,2023,770
2023-02-11,2,3869.0,0,medium,150000.0,1,0,2,2023,771
2023-02-12,2,3969.0,0,medium,150000.0,1,0,2,2023,772
2023-02-13,2,2669.0,0,medium,150000.0,0,0,2,2023,773
2023-02-14,2,2794.0,0,medium,150000.0,0,0,2,2023,774
2023-02-15,2,3299.0,0,medium,150000.0,0,0,2,2023,775
2023-02-16,2,2723.0,0,medium,150000.0,0,0,2,2023,776
2023-02-17,2,4160.0,0,medium,150000.0,1,0,2,2023,777
2023-02-18,2,4409.0,0,medium,150000.0,1,0,2,2023,778
2023-02-19,2,3978.0,0,medium,150000.0,1,0,2,2023,779
2023-02-20,2,3009.0,0,medium,150000.0,0,0,2,2023,780
2023-02-21,2,2683.0,0,medium,150000.0,0,0,2,2023,781
2023-02-22,2,2865.0,0,medium,150000.0,0,0,2,2023,782
2023-02-23,2,2844.0,0,medium,150000.0,0,0,2,2023,783
2023-02-24,2,3948.0,0,medium,150000.0,1,0,2,2023,784
2023-02-25,2,3803.0,0,medium,150000.0,1,0,2,2023,785
2023-02-26,2,3917.0,0,medium,150000.0,1,0,2,2023,786
2023-02-27,2,3167.0,0,medium,150000.0,0,0,2,2023,787
2023-02-28,2,3009.0,0,medium,150000.0,0,0,2,2023,788
2023-03-01,2,2747.0,0,medium,150000.0,0,0,3,2023,789
2023-03-02,2,2840.0,0,medium,150000.0,0,0,3,2023,790
2023-03-03,2,4215.0,0,medium,150000.0,1,0,3,2023,791
2023-03-04,2,4302.0,0,medium,150000.0,1,0,3,2023,792
2023-03-05,2,4552.0,0,medium,150000.0,1,0,3,2023,793
2023-03-06,2,3408.0,0,medium,150000.0,0,0,3,2023,794
2023-03-07,2,2849.0,0,medium,150000.0,0,0,3,2023,795
2023-03-08,2,2771.0,0,medium,150000.0,0,0,3,2023,796
2023-03-09,2,3017.0,0,medium,150000.0,0,0,3,2023,797
2023-03-10,2,3793.0,0,medium,150000.0,1,0,3,2023,798
2023-03-11,2,4063.0,0,medium,150000.0,1,0,3,2023,799
2023-03-12,2,4097.0,0,medium,150000.0,1,0,3,2023,800
2023-03-13,2,2864.0,0,medium,150000.0,0,0,3,2023,801
2023-03-14,2,2679.0,0,medium,150000.0,0,0,3,2023,802
2023-03-15,2,3031.0,0,medium,150000.0,0,0,3,2023,803
2023-03-16,2,2750.0,0,medium,150000.0,0,0,3,2023,804
2023-03-17,2,3948.0,0,medium,150000.0,1,0,3,2023,805
2023-03-18,2,4014.0,0,medium,150000.0,1,0,3,2023,806
2023-03-19,2,4154.0,0,medium,150000.0,1,0,3,2023,807
2023-03-20,2,2695.0,0,medium,150000.0,0,0,3,2023,808
2023-03-21,2,3231.0,0,medium,150000.0,0,0,3,2023,809
2023-03-22,2,2864.0,0,medium,150000.0,0,0,3,2023,810
2023-03-23,2,2639.0,0,medium,150000.0,0,0,3,2023,811
2023-03-24,2,4110.0,0,medium,150000.0,1,0,3,2023,812
2023-03-25,2,4166.0,0,medium,150000.0,1,0,3,2023,813
2023-03-26,2,4006.0,0,medium,150000.0,1,0,3,2023,814
2023-03-27,2,2686.0,0,medium,150000.0,0,0,3,2023,815
2023-03-28,2,2843.0,0,medium,150000.0,0,0,3,2023,816
2023-03-29,2,2621.0,0,medium,150000.0,0,0,3,2023,817
2023-03-30,2,2811.0,0,medium,150000.0,0,0,3,2023,818
2023-03-31,2,4276.0,0,medium,150000.0,1,0,3,2023,819
2023-04-01,2,3933.0,0,medium,150000.0,1,0,4,2023,820
2023-04-02,2,3979.0,0,medium,150000.0,1,0,4,2023,821
2023-04-03,2,2797.0,0,medium,150000.0,0,0,4,2023,822
2023-04-04,2,2811.0,0,medium,150000.0,0,0,4,2023,823
2023-04-05,2,2819.0,0,medium,150000.0,0,0,4,2023,824
2023-04-06,2,2840.0,0,medium,150000.0,0,0,4,2023,825
2023-04-07,2,3961.0,0,medium,150000.0,1,0,4,2023,826
2023-04-08,2,4148.0,0,medium,150000.0,1,0,4,2023,827
2023-04-09,2,3824.0,0,medium,150000.0,1,0,4,2023,828
2023-04-10,2,2953.0,0,medium,150000.0,0,0,4,2023,829
2023-04-11,2,2843.0,0,medium,150000.0,0,0,4,2023,830
2023-04-12,2,3095.0,0,medium,150000.0,0,0,4,2023,831
2023-04-13,2,2552.0,0,medium,150000.0,0,0,4,2023,832
2023-04-14,2,4193.0,0,medium,150000.0,1,0,4,2023,833
2023-04-15,2,4278.0,0,medium,150000.0,1,0,4,2023,834
2023-04-16,2,3790.0,0,medium,150000.0,1,0,4,2023,835
2023-04-17,2,2829.0,0,medium,150000.0,0,0,4,2023,836
2023-04-18,2,2965.0,0,medium,150000.0,0,0,4,2023,837
2023-04-19,2,2999.0,0,medium,150000.0,0,0,4,2023,838
2023-04-20,2,2895.0,0,medium,150000.0,0,0,4,2023,839
2023-04-21,2,3686.0,0,medium,150000.0,1,0,4,2023,840
2023-04-22,2,4248.0,0,medium,150000.0,1,0,4,2023,841
2023-04-23,2,4013.0,0,medium,150000.0,1,0,4,2023,842
2023-04-24,2,2904.0,0,medium,150000.0,0,0,4,2023,843
2023-04-25,2,3136.0,0,medium,150000.0,0,0,4,2023,844
2023-04-26,2,2945.0,0,medium,150000.0,0,0,4,2023,845
2023-04-27,2,2853.0,0,medium,150000.0,0,0,4,2023,846
2023-04-28,2,4257.0,0,medium,150000.0,1,0,4,2023,847
2023-04-29,2,3768.0,0,medium,150000.0,1,0,4,2023,848
2023-04-30,2,3833.0,0,medium,150000.0,1,0,4,2023,849
2023-05-01,2,2817.0,0,medium,150000.0,0,0,5,2023,850
2023-05-02,2,2870.0,0,medium,150000.0,0,0,5,2023,851
2023-05-03,2,3097.0,0,medium,150000.0,0,0,5,2023,852
2023-05-04,2,3297.0,0,medium,150000.0,0,0,5,2023,853
2023-05-05,2,3738.0,0,medium,150000.0,1,0,5,2023,854
2023-05-06,2,3734.0,0,medium,150000.0,1,0,5,2023,855
2023-05-07,2,3804.0,0,medium,150000.0,1,0,5,2023,856
2023-05-08,2,3140.0,0,medium,150000.0,0,0,5,2023,857
2023-05-09,2,2796.0,0,medium,150000.0,0,0,5,2023,858
2023-05-10,2,2769.0,0,medium,150000.0,0,0,5,2023,859
2023-05-11,2,2940.0,0,medium,150000.0,0,0,5,2023,860
2023-05-12,2,3797.0,0,medium,150000.0,1,0,5,2023,861
2023-05-13,2,4489.0,0,medium,150000.0,1,0,5,2023,862
2023-05-14,2,4145.0,0,medium,150000.0,1,0,5,2023,863
2023-05-15,2,2612.0,0,medium,150000.0,0,0,5,2023,864
2023-05-16,2,2880.0,0,medium,150000.0,0,0,5,2023,865
2023-05-17,2,3212.0,0,medium,150000.0,0,0,5,2023,866
2023-05-18,2,3125.0,0,medium,150000.0,0,0,5,2023,867
2023-05-19,2,4449.0,0,medium,150000.0,1,0,5,2023,868
2023-05-20,2,3937.0,0,medium,150000.0,1,0,5,2023,869
2023-05-21,2,4048.0,0,medium,150000.0,1,0,5,2023,870
2023-05-22,2,2695.0,0,medium,150000.0,0,0,5,2023,871
2023-05-23,2,3082.0,0,medium,150000.0,0,0,5,2023,872
2023-05-24,2,2948.0,0,medium,150000.0,0,1,5,2023,873
2023-05-25,2,3067.0,0,medium,150000.0,0,0,5,2023,874
2023-05-26,2,4297.0,0,medium,150000.0,1,0,5,2023,875
2023-05-27,2,4285.0,0,medium,150000.0,1,0,5,2023,876
2023-05-28,2,4078.0,0,medium,150000.0,1,0,5,2023,877
2023-05-29,2,3163.0,0,medium,150000.0,0,0,5,2023,878
2023-05-30,2,2845.0,0,medium,150000.0,0,0,5,2023,879
2023-05-31,2,2676.0,0,medium,150000.0,0,0,5,2023,880
2023-06-01,2,2882.0,0,medium,150000.0,0,0,6,2023,881
2023-06-02,2,4107.0,0,medium,150000.0,1,0,6,2023,882
2023-06-03,2,4545.0,0,medium,150000.0,1,0,6,2023,883
2023-06-04,2,3993.0,0,medium,150000.0,1,0,6,2023,884
2023-06-05,2,3086.0,0,medium,150000.0,0,0,6,2023,885
2023-06-06,2,2977.0,0,medium,150000.0,0,0,6,2023,886
2023-06-07,2,3117.0,0,medium,150000.0,0,0,6,2023,887
2023-06-08,2,2872.0,0,medium,150000.0,0,0,6,2023,888
2023-06-09,2,3798.0,0,medium,150000.0,1,0,6,2023,889
2023-06-10,2,4188.0,0,medium,150000.0,1,0,6,2023,890
2023-06-11,2,4295.0,0,medium,150000.0,1,0,6,2023,891
2023-06-12,2,2998.0,0,medium,150000.0,0,0,6,2023,892
2023-06-13,2,3100.0,0,medium,150000.0,0,0,6,2023,893
2023-06-14,2,3046.0,0,medium,150000.0,0,0,6,2023,894
2023-06-15,2,3152.0,0,medium,150000.0,0,0,6,2023,895
2023-06-16,2,4019.0,0,medium,150000.0,1,0,6,2023,896
2023-06-17,2,4199.0,0,medium,150000.0,1,0,6,2023,897
2023-06-18,2,4423.0,0,medium,150000.0,1,0,6,2023,898
2023-06-19,2,2852.0,0,medium,150000.0,0,0,6,2023,899
2023-06-20,2,2997.0,0,medium,150000.0,0,0,6,2023,900
2023-06-21,2,2698.0,0,medium,150000.0,0,0,6,2023,901
2023-06-22,2,3125.0,0,medium,150000.0,0,0,6,2023,902
2023-06-23,2,4074.0,0,medium,150000.0,1,0,6,2023,903
2023-06-24,2,4490.0,0,medium,150000.0,1,0,6,2023,904
2023-06-25,2,3733.0,0,medium,150000.0,1,0,6,2023,905
2023-06-26,2,3161.0,0,medium,150000.0,0,0,6,2023,906
2023-06-27,2,3255.0,0,medium,150000.0,0,0,6,2023,907
2023-06-28,2,2873.0,0,medium,150000.0,0,0,6,2023,908
2023-06-29,2,3091.0,0,medium,150000.0,0,0,6,2023,909
2023-06-30,2,4434.0,0,medium,150000.0,1,0,6,2023,910
2023-07-01,2,4380.0,0,medium,150000.0,1,0,7,2023,911
2023-07-02,2,4095.0,0,medium,150000.0,1,0,7,2023,912
2023-07-03,2,3099.0,0,medium,150000.0,0,0,7,2023,913
2023-07-04,2,3062.0,0,medium,150000.0,0,0,7,2023,914
2023-07-05,2,2864.0,0,medium,150000.0,0,0,7,2023,915
2023-07-06,2,2894.0,0,medium,150000.0,0,0,7,2023,916
2023-07-07,2,4060.0,0,medium,150000.0,1,0,7,2023,917
2023-07-08,2,4391.0,0,medium,150000.0,1,0,7,2023,918
2023-07-09,2,4252.0,0,medium,150000.0,1,0,7,2023,919
2023-07-10,2,2933.0,0,medium,150000.0,0,0,7,2023,920
2023-07-11,2,2714.0,0,medium,150000.0,0,0,7,2023,921
2023-07-12,2,3119.0,0,medium,150000.0,0,0,7,2023,922
2023-07-13,2,2792.0,0,medium,150000.0,0,0,7,2023,923
2023-07-14,2,4429.0,0,medium,150000.0,1,0,7,2023,924
2023-07-15,2,3984.0,0,medium,150000.0,1,0,7,2023,925
2023-07-16,2,4449.0,0,medium,150000.0,1,0,7,2023,926
2023-07-17,2,2644.0,0,medium,150000.0,0,0,7,2023,927
2023-07-18,2,2792.0,0,medium,150000.0,0,0,7,2023,928
2023-07-19,2,2925.0,0,medium,150000.0,0,0,7,2023,929
2023-07-20,2,3159.0,0,medium,150000.0,0,0,7,2023,930
2023-07-21,2,4368.0,0,medium,150000.0,1,0,7,2023,931
2023-07-22,2,4053.0,0,medium,150000.0,1,0,7,2023,932
2023-07-23,2,4021.0,0,medium,150000.0,1,0,7,2023,933
2023-07-24,2,3278.0,0,medium,150000.0,0,0,7,2023,934
2023-07-25,2,2796.0,0,medium,150000.0,0,0,7,2023,935
2023-07-26,2,3104.0,0,medium,150000.0,0,0,7,2023,936
2023-07-27,2,2767.0,0,medium,150000.0,0,0,7,2023,937
2023-07-28,2,4070.0,0,medium,150000.0,1,0,7,2023,938
2023-07-29,2,4408.0,0,medium,150000.0,1,0,7,2023,939
2023-07-30,2,3936.0,0,medium,150000.0,1,0,7,2023,940
2023-07-31,2,2611.0,0,medium,150000.0,0,0,7,2023,941
2023-08-01,2,3400.0,0,medium,150000.0,0,0,8,2023,942
2023-08-02,2,3016.0,0,medium,150000.0,0,0,8,2023,943
2023-08-03,2,2740.0,0,medium,150000.0,0,0,8,2023,944
2023-08-04,2,3946.0,0,medium,150000.0,1,0,8,2023,945
2023-08-05,2,4075.0,0,medium,150000.0,1,0,8,2023,946
2023-08-06,2,4105.0,0,medium,150000.0,1,0,8,2023,947
2023-08-07,2,2785.0,0,medium,150000.0,0,0,8,2023,948
2023-08-08,2,3061.0,0,medium,150000.0,0,0,8,2023,949
2023-08-09,2,2641.0,0,medium,150000.0,0,0,8,2023,950
2023-08-10,2,3339.0,0,medium,150000.0,0,0,8,2023,951
2023-08-11,2,3717.0,0,medium,150000.0,1,0,8,2023,952
2023-08-12,2,4082.0,0,medium,150000.0,1,0,8,2023,953
2023-08-13,2,3860.0,0,medium,150000.0,1,0,8,2023,954
2023-08-14,2,3126.0,0,medium,150000.0,0,0,8,2023,955
2023-08-15,2,2927.0,0,medium,150000.0,0,0,8,2023,956
2023-08-16,2,3188.0,0,medium,150000.0,0,0,8,2023,957
